Date,Temperature_High,Temperature_Low,Precipitation,Wind_Speed,Visibility,Weather_Condition
2023-08-24,69.7,54.5,0.0,6.4,10.0,Clear
2023-08-25,52.5,39.1,0.0,3.0,8.7,Clear
2023-08-26,70.4,52.9,0.0,13.1,9.9,Clear
2023-08-27,66.7,51.1,0.0,14.4,9.7,Clear
2023-08-28,69.1,67.3,0.0,3.8,10.0,Clear
2023-08-29,57.3,43.3,0.0,8.2,9.7,Clear
2023-08-30,75.7,65.8,0.0,20.6,9.8,Windy
2023-08-31,52.3,34.5,0.0,1.3,9.9,Clear
2023-09-01,63.9,47.9,0.0,2.2,9.9,Clear
2023-09-02,80.8,67.2,0.0,8.1,10.0,Clear
2023-09-03,71.0,51.3,0.0,11.3,9.9,Clear
2023-09-04,53.6,27.6,0.0,9.4,9.9,Clear
2023-09-05,65.9,54.4,0.0,5.8,9.5,Clear
2023-09-06,78.5,56.7,0.0,26.4,9.8,Windy
2023-09-07,69.6,50.9,0.0,13.8,9.3,Clear
2023-09-08,64.4,47.8,0.0,9.6,9.9,Clear
2023-09-09,64.7,58.9,0.0,4.3,9.7,Clear
2023-09-10,61.2,41.5,0.0,5.0,10.0,Clear
2023-09-11,64.6,51.3,0.13,10.5,9.1,Clear
2023-09-12,54.2,38.6,0.0,24.6,9.8,Windy
2023-09-13,59.9,49.7,0.0,4.9,9.9,Clear
2023-09-14,74.9,54.5,0.04,3.9,9.9,Clear
2023-09-15,60.4,47.8,0.0,25.0,9.8,Windy
2023-09-16,67.3,55.4,0.0,25.6,9.9,Windy
2023-09-17,69.0,52.7,0.0,9.3,10.0,Clear
2023-09-18,62.4,54.7,0.0,2.2,9.7,Clear
2023-09-19,69.4,61.0,0.0,7.4,9.8,Clear
2023-09-20,49.6,37.6,0.0,5.6,9.9,Clear
2023-09-21,66.0,51.0,0.0,15.6,9.8,Clear
2023-09-22,43.0,33.6,0.0,1.6,9.9,Clear
2023-09-23,65.4,41.3,0.0,2.8,9.9,Clear
2023-09-24,57.8,49.8,0.0,3.7,9.6,Clear
2023-09-25,65.3,49.1,0.0,9.4,10.0,Clear
2023-09-26,59.9,44.1,0.1,9.7,8.0,Clear
2023-09-27,57.3,48.6,0.0,2.4,10.0,Clear
2023-09-28,64.7,45.5,0.0,10.5,10.0,Clear
2023-09-29,33.8,23.9,0.14,9.5,8.1,Clear
2023-09-30,58.3,43.2,0.09,16.4,9.7,Clear
2023-10-01,49.8,36.5,0.05,16.5,9.8,Clear
2023-10-02,47.1,32.6,0.0,5.5,10.0,Clear
2023-10-03,67.9,55.2,0.0,6.0,9.4,Clear
2023-10-04,54.2,42.8,0.0,17.4,10.0,Clear
2023-10-05,52.6,43.4,0.03,19.9,9.5,Clear
2023-10-06,48.4,39.4,0.0,11.5,9.4,Clear
2023-10-07,50.7,29.0,0.0,11.0,9.6,Clear
2023-10-08,48.1,31.2,0.07,6.6,9.2,Clear
2023-10-09,56.8,40.1,0.0,21.7,9.8,Windy
2023-10-10,41.0,19.6,0.0,3.9,9.9,Clear
2023-10-11,41.0,31.7,0.0,15.7,9.8,Clear
2023-10-12,58.9,48.9,0.0,3.9,9.8,Clear
2023-10-13,37.6,17.5,0.0,18.2,9.9,Clear
2023-10-14,52.5,41.8,0.28,10.2,9.2,Clear
2023-10-15,49.7,35.8,0.15,9.9,7.5,Clear
2023-10-16,58.2,39.3,0.11,12.2,9.7,Clear
2023-10-17,37.5,28.9,0.0,7.9,9.9,Clear
2023-10-18,28.8,11.2,0.0,5.7,9.9,Clear
2023-10-19,50.0,28.5,0.0,7.8,9.8,Clear
2023-10-20,39.7,24.6,0.0,12.2,10.0,Clear
2023-10-21,40.9,31.6,0.0,7.4,10.0,Clear
2023-10-22,35.2,17.0,0.0,6.3,9.8,Clear
2023-10-23,28.6,15.7,0.0,1.4,10.0,Clear
2023-10-24,54.0,39.8,0.0,16.7,9.6,Clear
2023-10-25,31.3,2.3,0.0,5.1,9.7,Clear
2023-10-26,45.7,29.9,0.0,19.1,9.9,Clear
2023-10-27,34.9,18.3,0.0,13.7,10.0,Clear
2023-10-28,54.9,31.2,0.0,3.5,9.8,Clear
2023-10-29,56.9,43.4,0.0,10.0,10.0,Clear
2023-10-30,62.4,51.9,0.05,8.2,8.2,Clear
2023-10-31,38.8,21.7,0.0,20.3,10.0,Windy
2023-11-01,41.4,22.5,0.0,15.0,9.5,Clear
2023-11-02,63.6,45.9,0.0,3.3,9.5,Clear
2023-11-03,27.3,14.6,0.0,10.3,9.6,Clear
2023-11-04,38.9,27.1,0.0,29.1,9.9,Windy
2023-11-05,43.6,29.8,0.0,10.1,9.8,Clear
2023-11-06,43.6,23.1,0.0,5.7,9.8,Clear
2023-11-07,39.3,18.1,0.0,13.2,9.8,Clear
2023-11-08,59.1,38.6,0.0,9.1,9.9,Clear
2023-11-09,22.8,17.1,0.04,14.8,8.4,Clear
2023-11-10,49.5,32.8,0.0,8.1,9.9,Clear
2023-11-11,45.7,28.3,0.02,24.0,9.6,Windy
2023-11-12,34.0,23.1,0.0,17.1,9.9,Clear
2023-11-13,30.9,16.0,0.0,18.9,9.4,Clear
2023-11-14,26.0,12.9,0.0,8.0,9.0,Clear
2023-11-15,32.5,3.5,0.02,11.9,9.2,Clear
2023-11-16,22.5,4.3,0.1,10.3,9.4,Clear
2023-11-17,39.9,21.7,0.0,21.1,9.9,Windy
2023-11-18,33.6,20.4,0.0,4.5,9.9,Clear
2023-11-19,36.3,25.3,0.0,3.3,9.9,Clear
2023-11-20,24.2,3.4,0.0,12.1,9.8,Clear
2023-11-21,27.8,2.4,0.19,6.9,9.5,Clear
2023-11-22,49.1,31.6,0.25,8.8,8.8,Clear
2023-11-23,36.5,21.9,0.0,7.4,9.9,Clear
2023-11-24,35.5,29.8,0.1,5.1,9.1,Clear
2023-11-25,57.2,37.0,0.03,16.1,9.6,Clear
2023-11-26,36.1,14.9,0.0,9.5,9.5,Clear
2023-11-27,33.6,26.1,0.0,9.6,9.7,Clear
2023-11-28,29.6,20.7,0.0,11.6,9.8,Clear
2023-11-29,40.9,26.7,0.0,4.5,10.0,Clear
2023-11-30,31.8,9.8,0.07,9.2,9.1,Clear
2023-12-01,42.7,26.7,0.0,20.0,9.9,Clear
2023-12-02,40.0,21.5,0.0,10.1,9.9,Clear
2023-12-03,23.6,9.2,0.0,39.4,9.8,Windy
2023-12-04,29.4,17.1,0.0,9.0,9.9,Clear
2023-12-05,31.9,12.3,0.0,11.8,9.3,Clear
2023-12-06,36.2,18.2,0.0,7.8,9.8,Clear
2023-12-07,36.8,20.4,0.09,8.6,9.7,Clear
2023-12-08,23.4,15.5,0.07,9.2,9.4,Clear
2023-12-09,52.5,31.5,0.09,12.0,9.4,Clear
2023-12-10,38.1,24.1,0.0,8.8,9.6,Clear
2023-12-11,35.8,17.2,0.0,16.7,9.9,Clear
2023-12-12,36.2,17.1,0.12,6.8,9.1,Clear
2023-12-13,25.8,19.6,0.03,1.0,9.1,Clear
2023-12-14,19.0,8.9,0.0,4.6,9.5,Clear
2023-12-15,53.4,36.4,0.06,4.4,9.0,Clear
2023-12-16,21.8,4.0,0.0,22.4,9.3,Windy
2023-12-17,14.0,-2.9,0.09,6.9,9.2,Clear
2023-12-18,30.1,17.8,0.27,9.7,9.3,Clear
2023-12-19,28.2,19.2,0.11,7.7,8.6,Clear
2023-12-20,33.2,15.9,0.0,9.5,9.7,Clear
2023-12-21,33.0,18.5,0.0,3.5,9.7,Clear
2023-12-22,34.7,15.9,0.03,7.5,9.1,Clear
2023-12-23,15.0,-5.0,0.0,7.3,9.8,Clear
2023-12-24,17.6,2.4,0.0,17.3,9.9,Clear
2023-12-25,16.5,2.0,0.2,10.9,9.1,Clear
2023-12-26,29.0,20.2,0.22,7.7,9.1,Clear
2023-12-27,38.0,18.7,0.0,12.2,9.9,Clear
2023-12-28,39.6,25.5,0.16,24.5,8.3,Windy
2023-12-29,34.9,25.0,0.23,10.3,9.3,Clear
2023-12-30,23.2,13.5,0.0,3.5,10.0,Clear
2023-12-31,56.0,48.5,0.05,11.1,9.3,Clear
2024-01-01,11.2,-5.2,0.0,6.5,9.9,Clear
2024-01-02,10.4,0.7,0.0,10.9,9.8,Clear
2024-01-03,32.7,19.5,0.0,4.8,10.0,Clear
2024-01-04,41.3,21.7,0.04,6.0,9.7,Clear
2024-01-05,30.9,14.2,0.0,11.2,9.9,Clear
2024-01-06,11.7,0.0,0.0,19.5,10.0,Clear
2024-01-07,30.8,15.5,0.0,10.7,10.0,Clear
2024-01-08,27.2,11.0,0.0,14.8,10.0,Clear
2024-01-09,33.2,22.5,0.0,9.3,9.9,Clear
2024-01-10,39.5,24.8,0.0,13.8,9.7,Clear
2024-01-11,35.3,12.1,0.0,32.0,9.6,Windy
2024-01-12,39.9,35.0,0.0,13.9,10.0,Clear
2024-01-13,14.4,-7.6,0.0,4.5,9.8,Clear
2024-01-14,47.2,30.4,0.0,9.7,10.0,Clear
2024-01-15,16.3,0.6,0.2,8.7,8.9,Clear
2024-01-16,26.1,16.9,0.18,11.1,9.6,Clear
2024-01-17,43.6,24.4,0.0,15.9,9.6,Clear
2024-01-18,40.9,19.1,0.23,3.0,9.4,Clear
2024-01-19,50.7,44.3,0.07,10.7,9.0,Clear
2024-01-20,61.1,49.0,0.04,19.6,9.8,Clear
2024-01-21,30.8,22.7,0.0,13.1,9.8,Clear
2024-01-22,44.3,26.2,0.0,25.0,9.8,Windy
2024-01-23,47.2,36.6,0.02,14.4,9.7,Clear
2024-01-24,28.9,8.4,0.0,22.6,9.8,Windy
2024-01-25,44.6,23.7,0.0,25.8,9.3,Windy
2024-01-26,30.7,11.9,0.03,1.3,9.1,Clear
2024-01-27,29.2,14.0,0.04,9.5,9.8,Clear
2024-01-28,42.6,31.9,0.06,6.6,9.5,Clear
2024-01-29,26.0,10.5,0.0,7.4,9.9,Clear
2024-01-30,29.2,15.4,0.0,20.4,9.7,Windy
2024-01-31,41.0,31.1,0.12,3.5,9.3,Clear
2024-02-01,34.8,21.1,0.0,7.8,9.8,Clear
2024-02-02,52.0,35.4,0.0,9.5,9.7,Clear
2024-02-03,30.3,11.5,0.0,14.1,9.9,Clear
2024-02-04,39.7,28.8,0.03,36.9,9.2,Windy
2024-02-05,40.7,23.9,0.04,2.7,9.2,Clear
2024-02-06,45.8,27.1,0.0,21.2,9.5,Windy
2024-02-07,33.9,21.7,0.0,3.9,9.9,Clear
2024-02-08,52.2,37.3,0.0,2.4,9.9,Clear
2024-02-09,33.8,21.5,0.05,10.8,9.7,Clear
2024-02-10,35.0,14.7,0.0,2.4,9.8,Clear
2024-02-11,47.8,26.1,0.21,6.9,9.1,Clear
2024-02-12,43.9,27.9,0.0,6.0,10.0,Clear
2024-02-13,58.1,40.0,0.0,1.6,9.9,Clear
2024-02-14,60.8,45.5,0.0,15.1,9.9,Clear
2024-02-15,45.7,30.7,0.0,5.5,9.9,Clear
2024-02-16,36.9,17.6,0.0,2.9,10.0,Clear
2024-02-17,48.1,37.2,0.13,4.8,9.0,Clear
2024-02-18,41.0,34.1,0.0,26.2,10.0,Windy
2024-02-19,39.7,21.1,0.0,15.7,9.9,Clear
2024-02-20,30.4,19.1,0.16,15.9,8.4,Clear
2024-02-21,65.8,48.0,0.0,5.1,9.0,Clear
2024-02-22,34.8,16.6,0.04,14.6,9.6,Clear
2024-02-23,41.1,21.4,0.07,14.8,9.1,Clear
2024-02-24,43.0,16.4,0.0,14.4,9.6,Clear
2024-02-25,39.9,27.1,0.0,20.6,9.8,Windy
2024-02-26,58.6,39.5,0.14,13.7,9.4,Clear
2024-02-27,60.1,45.4,0.04,3.4,9.8,Clear
2024-02-28,25.6,7.1,0.0,13.5,9.9,Clear
2024-02-29,51.9,37.2,0.02,9.9,7.7,Clear
2024-03-01,54.1,40.1,0.0,5.9,9.9,Clear
2024-03-02,51.8,28.3,0.27,1.9,8.9,Clear
2024-03-03,47.7,34.0,0.07,4.3,9.8,Clear
2024-03-04,34.0,23.6,0.07,9.0,9.6,Clear
2024-03-05,50.7,38.9,0.03,4.9,9.5,Clear
2024-03-06,54.6,41.2,0.0,8.0,9.7,Clear
2024-03-07,50.4,45.6,0.04,8.1,9.3,Clear
2024-03-08,52.7,36.3,0.0,3.1,10.0,Clear
2024-03-09,50.3,31.6,0.0,18.6,9.5,Clear
2024-03-10,55.7,54.6,0.0,30.1,9.5,Windy
2024-03-11,47.3,37.0,0.0,9.6,9.9,Clear
2024-03-12,48.8,38.3,0.0,12.3,9.9,Clear
2024-03-13,57.2,46.2,0.0,14.1,9.8,Clear
2024-03-14,57.6,50.5,0.0,24.6,9.8,Windy
2024-03-15,62.4,46.0,0.0,32.6,9.9,Windy
2024-03-16,59.3,42.8,0.0,0.6,9.0,Clear
2024-03-17,76.3,63.1,0.0,18.3,9.9,Clear
2024-03-18,58.8,45.0,0.0,3.9,9.9,Clear
2024-03-19,49.6,36.7,0.0,9.1,9.8,Clear
2024-03-20,63.7,47.5,0.0,5.9,9.5,Clear
2024-03-21,67.2,48.8,0.0,8.5,9.9,Clear
2024-03-22,62.7,47.6,0.01,25.6,9.8,Windy
2024-03-23,69.8,61.2,0.0,20.8,9.7,Windy
2024-03-24,48.6,36.5,0.0,5.7,10.0,Clear
2024-03-25,55.7,35.1,0.0,8.5,9.9,Clear
2024-03-26,52.4,37.6,0.0,4.2,10.0,Clear
2024-03-27,76.5,65.0,0.13,3.0,8.2,Clear
2024-03-28,45.3,27.5,0.0,9.2,9.9,Clear
2024-03-29,72.4,47.3,0.0,10.9,9.9,Clear
2024-03-30,70.7,59.0,0.0,30.8,10.0,Windy
2024-03-31,78.9,64.1,0.07,4.4,8.9,Clear
2024-04-01,63.2,47.2,0.53,6.0,8.8,Rain
2024-04-02,78.7,62.5,0.12,5.4,9.2,Clear
2024-04-03,67.3,57.8,0.0,41.4,9.8,Windy
2024-04-04,73.3,61.5,0.0,10.8,9.8,Clear
2024-04-05,70.4,59.0,0.07,14.1,9.4,Clear
2024-04-06,78.5,61.2,0.0,14.5,9.9,Clear
2024-04-07,66.6,47.9,0.09,10.1,8.8,Clear
2024-04-08,66.3,52.9,0.0,9.9,9.9,Clear
2024-04-09,76.5,59.4,0.0,3.6,9.9,Clear
2024-04-10,57.3,39.3,0.0,2.2,10.0,Clear
2024-04-11,76.1,57.6,0.0,7.0,9.8,Clear
2024-04-12,69.5,42.1,0.07,5.5,9.6,Clear
2024-04-13,66.8,42.2,0.04,6.3,9.0,Clear
2024-04-14,71.9,59.0,0.0,7.5,10.0,Clear
2024-04-15,86.7,75.4,0.09,3.5,9.2,Clear
2024-04-16,71.3,60.9,0.1,10.2,9.6,Clear
2024-04-17,62.1,45.4,0.0,5.4,9.4,Clear
2024-04-18,88.4,76.1,0.36,14.9,8.4,Clear
2024-04-19,72.0,56.2,0.0,6.5,9.9,Clear
2024-04-20,74.8,58.4,0.03,4.0,9.6,Clear
2024-04-21,90.8,79.4,0.0,8.0,9.9,Clear
2024-04-22,71.9,64.1,0.0,7.1,9.9,Clear
2024-04-23,75.5,61.5,0.0,7.8,9.6,Clear
2024-04-24,66.5,48.2,0.11,5.2,9.7,Clear
2024-04-25,68.1,49.5,0.04,2.7,9.9,Clear
2024-04-26,84.8,82.5,0.01,3.4,9.2,Clear
2024-04-27,85.4,68.3,0.34,7.2,9.1,Clear
2024-04-28,62.1,44.7,0.0,13.4,9.9,Clear
2024-04-29,97.3,79.9,0.0,13.5,9.9,Clear
2024-04-30,80.2,63.2,0.01,5.6,9.6,Clear
2024-05-01,74.6,60.1,0.0,12.4,9.9,Clear
2024-05-02,96.3,94.7,0.0,6.6,9.9,Clear
2024-05-03,69.8,52.1,0.0,10.3,9.7,Clear
2024-05-04,61.2,39.4,0.0,3.3,10.0,Clear
2024-05-05,74.5,57.9,0.0,0.5,9.9,Clear
2024-05-06,85.2,66.4,0.0,8.0,9.8,Clear
2024-05-07,69.4,55.1,0.09,5.2,9.7,Clear
2024-05-08,70.1,54.6,0.0,13.5,9.7,Clear
2024-05-09,93.3,79.9,0.0,40.5,9.6,Windy
2024-05-10,89.5,71.4,0.0,18.1,9.6,Clear
2024-05-11,70.5,48.2,0.0,1.1,9.9,Clear
2024-05-12,97.2,91.0,0.0,26.2,9.8,Windy
2024-05-13,82.2,70.2,0.0,4.2,10.0,Clear
2024-05-14,95.7,80.8,0.0,7.2,9.7,Clear
2024-05-15,81.4,60.8,0.0,5.2,9.8,Clear
2024-05-16,86.8,70.8,0.06,2.2,9.6,Clear
2024-05-17,89.8,78.4,0.13,2.6,9.7,Clear
2024-05-18,92.7,79.6,0.08,14.3,9.2,Clear
2024-05-19,100.1,80.5,0.0,12.4,9.9,Clear
2024-05-20,92.5,75.7,0.0,12.4,10.0,Clear
2024-05-21,84.3,66.5,0.21,14.0,8.5,Clear
2024-05-22,81.9,67.8,0.0,15.9,9.8,Clear
2024-05-23,76.8,62.4,0.0,16.5,9.8,Clear
2024-05-24,110.4,94.7,0.0,14.2,9.9,Clear
2024-05-25,81.2,60.9,0.0,15.5,9.6,Clear
2024-05-26,80.4,65.8,0.0,15.5,10.0,Clear
2024-05-27,92.1,74.7,0.0,11.7,9.8,Clear
2024-05-28,86.0,66.3,0.0,4.1,9.6,Clear
2024-05-29,86.9,75.7,0.0,13.2,9.5,Clear
2024-05-30,72.4,50.2,0.11,6.1,8.6,Clear
2024-05-31,68.2,54.2,0.0,19.6,9.9,Clear
2024-06-01,78.2,62.2,0.0,24.6,9.4,Windy
2024-06-02,112.8,97.1,0.0,4.3,9.5,Clear
2024-06-03,85.5,74.0,0.0,8.5,10.0,Clear
2024-06-04,76.6,69.8,0.06,9.2,9.2,Clear
2024-06-05,91.5,75.5,0.0,12.6,10.0,Clear
2024-06-06,103.1,79.3,0.0,6.8,9.9,Clear
2024-06-07,66.3,50.9,0.0,10.6,9.9,Clear
2024-06-08,87.2,76.9,0.05,17.5,9.7,Clear
2024-06-09,104.2,83.3,0.0,7.4,9.9,Clear
2024-06-10,98.8,75.3,0.04,5.3,9.4,Clear
2024-06-11,97.8,79.8,0.0,5.0,9.8,Clear
2024-06-12,108.3,96.6,0.0,3.7,10.0,Clear
2024-06-13,87.5,70.4,0.0,2.5,10.0,Clear
2024-06-14,101.8,89.9,0.14,6.3,8.5,Clear
2024-06-15,104.4,95.0,0.0,11.5,9.7,Clear
2024-06-16,74.9,56.0,0.0,18.2,9.8,Clear
2024-06-17,88.9,75.3,0.0,11.1,9.9,Clear
2024-06-18,107.3,83.5,0.0,13.6,10.0,Clear
2024-06-19,93.0,80.9,0.0,16.2,10.0,Clear
2024-06-20,95.0,71.3,0.0,7.7,9.9,Clear
2024-06-21,93.7,85.1,0.0,4.7,9.9,Clear
2024-06-22,86.9,73.1,0.0,6.9,9.9,Clear
2024-06-23,99.6,91.0,0.08,6.8,9.8,Clear
2024-06-24,86.5,73.6,0.0,29.1,10.0,Windy
2024-06-25,100.3,89.1,0.0,1.6,9.4,Clear
2024-06-26,82.2,59.9,0.0,10.0,10.0,Clear
2024-06-27,79.7,62.7,0.0,19.4,9.8,Clear
2024-06-28,95.4,82.5,0.13,3.6,9.6,Clear
2024-06-29,89.1,78.4,0.0,5.0,9.6,Clear
2024-06-30,90.2,85.8,0.0,4.1,9.8,Clear
2024-07-01,93.9,82.1,0.0,5.7,9.9,Clear
2024-07-02,85.0,69.7,0.0,31.6,9.9,Windy
2024-07-03,98.8,85.6,0.0,5.6,9.7,Clear
2024-07-04,82.9,71.8,0.0,4.0,10.0,Clear
2024-07-05,92.0,80.4,0.0,0.6,9.9,Clear
2024-07-06,88.9,76.4,0.0,2.5,9.9,Clear
2024-07-07,94.4,76.1,0.0,11.5,9.4,Clear
2024-07-08,94.6,84.1,0.0,3.7,9.5,Clear
2024-07-09,90.0,77.9,0.0,2.7,10.0,Clear
2024-07-10,88.2,80.4,0.04,20.2,8.5,Windy
2024-07-11,76.5,67.7,0.0,20.3,9.4,Windy
2024-07-12,97.1,80.5,0.0,18.6,10.0,Clear
2024-07-13,65.0,46.8,0.0,6.4,9.7,Clear
2024-07-14,87.5,73.6,0.0,1.9,9.9,Clear
2024-07-15,97.6,85.0,0.16,10.1,9.7,Clear
2024-07-16,87.3,74.5,0.0,16.4,9.3,Clear
2024-07-17,92.3,79.7,0.0,8.8,9.8,Clear
2024-07-18,91.5,81.7,0.0,13.7,9.9,Clear
2024-07-19,76.6,63.2,0.0,14.4,9.9,Clear
2024-07-20,94.5,84.4,0.0,32.2,10.0,Windy
2024-07-21,78.4,61.2,0.0,2.3,10.0,Clear
2024-07-22,82.8,58.2,0.2,13.7,9.5,Clear
2024-07-23,81.1,55.7,0.0,10.0,10.0,Clear
2024-07-24,81.8,60.9,0.0,5.6,9.9,Clear
2024-07-25,85.6,78.7,0.0,1.3,9.8,Clear
2024-07-26,90.8,83.2,0.0,10.7,9.9,Clear
2024-07-27,89.0,76.8,0.0,3.6,9.6,Clear
2024-07-28,83.9,74.8,0.0,16.6,10.0,Clear
2024-07-29,83.7,73.9,0.0,22.0,9.8,Windy
2024-07-30,85.6,63.0,0.0,7.3,9.9,Clear
2024-07-31,74.5,61.7,0.0,18.0,9.9,Clear
2024-08-01,76.6,62.6,0.0,12.8,9.5,Clear
2024-08-02,81.4,69.7,0.0,5.1,10.0,Clear
2024-08-03,79.2,71.6,0.0,9.0,9.6,Clear
2024-08-04,99.6,79.5,0.0,3.7,9.9,Clear
2024-08-05,65.2,44.7,0.0,2.1,9.6,Clear
2024-08-06,80.6,59.7,0.0,9.8,9.5,Clear
2024-08-07,70.8,52.7,0.0,18.8,10.0,Clear
2024-08-08,83.0,65.4,0.0,9.0,9.9,Clear
2024-08-09,101.0,83.9,0.0,4.7,9.8,Clear
2024-08-10,67.8,53.4,0.0,18.4,9.6,Clear
2024-08-11,67.9,56.4,0.0,12.6,9.7,Clear
2024-08-12,73.9,60.8,0.0,18.8,9.5,Clear
2024-08-13,72.1,62.5,0.0,16.3,10.0,Clear
2024-08-14,63.4,42.8,0.0,6.2,9.8,Clear
2024-08-15,80.4,73.0,0.0,24.2,9.9,Windy
2024-08-16,74.2,55.5,0.0,23.4,9.9,Windy
2024-08-17,89.8,75.8,0.0,6.6,9.5,Clear
2024-08-18,86.2,75.5,0.0,11.6,9.9,Clear
2024-08-19,57.0,40.2,0.0,10.9,9.9,Clear
2024-08-20,85.7,72.7,0.0,8.6,9.8,Clear
2024-08-21,57.7,48.8,0.0,4.0,9.7,Clear
2024-08-22,84.4,67.4,0.0,11.8,9.4,Clear
2024-08-23,74.2,55.7,0.0,0.4,9.8,Clear
2024-08-24,71.9,55.6,0.0,18.3,9.9,Clear
2024-08-25,70.8,50.7,0.0,13.1,9.8,Clear
2024-08-26,75.0,62.8,0.0,0.7,9.8,Clear
2024-08-27,66.5,50.6,0.0,28.8,9.6,Windy
2024-08-28,58.9,48.1,0.0,16.6,9.8,Clear
2024-08-29,66.3,52.0,0.0,5.6,9.3,Clear
2024-08-30,82.8,68.6,0.0,9.8,10.0,Clear
2024-08-31,65.2,49.0,0.0,7.4,9.2,Clear
2024-09-01,67.6,53.5,0.0,13.4,9.6,Clear
2024-09-02,70.2,63.9,0.0,6.2,9.9,Clear
2024-09-03,79.8,71.1,0.0,12.1,9.8,Clear
2024-09-04,60.8,49.4,0.0,6.0,9.9,Clear
2024-09-05,73.1,66.0,0.0,1.2,9.7,Clear
2024-09-06,58.8,51.2,0.0,18.3,9.8,Clear
2024-09-07,72.9,53.9,0.0,17.7,9.7,Clear
2024-09-08,57.0,39.5,0.0,11.8,10.0,Clear
2024-09-09,70.0,53.4,0.0,8.1,9.7,Clear
2024-09-10,66.6,50.6,0.0,3.6,9.6,Clear
2024-09-11,64.0,46.9,0.0,1.2,9.7,Clear
2024-09-12,46.3,29.2,0.0,9.1,9.9,Clear
2024-09-13,60.7,47.6,0.03,5.8,9.4,Clear
2024-09-14,45.2,22.7,0.0,15.2,9.8,Clear
2024-09-15,62.7,42.8,0.0,9.1,10.0,Clear
2024-09-16,71.6,53.8,0.0,7.5,9.4,Clear
2024-09-17,62.4,42.5,0.0,10.7,9.2,Clear
2024-09-18,64.8,60.7,0.0,3.7,9.3,Clear
2024-09-19,52.8,46.8,0.0,4.8,9.7,Clear
2024-09-20,60.4,48.3,0.0,4.7,9.9,Clear
2024-09-21,53.2,36.9,0.0,25.5,9.6,Windy
2024-09-22,45.9,35.4,0.0,20.1,10.0,Windy
2024-09-23,54.1,48.6,0.0,1.2,9.8,Clear
2024-09-24,61.1,50.9,0.0,9.6,9.9,Clear
2024-09-25,56.3,37.2,0.06,12.2,9.7,Clear
2024-09-26,62.2,35.0,0.0,2.3,9.8,Clear
2024-09-27,33.5,19.1,0.0,9.7,10.0,Clear
2024-09-28,55.1,41.5,0.0,9.1,9.7,Clear
2024-09-29,49.8,34.8,0.0,14.2,9.8,Clear
2024-09-30,52.5,34.0,0.0,4.3,10.0,Clear
2024-10-01,72.6,60.4,0.05,7.7,9.9,Clear
2024-10-02,59.7,41.7,0.0,3.1,9.9,Clear
2024-10-03,61.3,48.4,0.0,18.7,10.0,Clear
2024-10-04,41.0,23.4,0.0,9.6,9.9,Clear
2024-10-05,37.0,17.9,0.0,3.0,9.6,Clear
2024-10-06,64.6,45.0,0.0,7.5,9.8,Clear
2024-10-07,51.8,32.2,0.06,11.1,9.6,Clear
2024-10-08,62.0,46.5,0.03,4.7,9.7,Clear
2024-10-09,35.3,19.7,0.0,7.2,9.8,Clear
2024-10-10,57.3,37.6,0.0,5.8,10.0,Clear
2024-10-11,34.2,18.2,0.0,15.5,9.8,Clear
2024-10-12,53.2,44.4,0.0,9.0,9.8,Clear
2024-10-13,55.1,44.9,0.0,1.5,9.5,Clear
2024-10-14,37.2,24.9,0.0,3.0,9.9,Clear
2024-10-15,46.9,40.4,0.0,4.0,8.6,Clear
2024-10-16,48.3,33.3,0.0,9.8,9.5,Clear
2024-10-17,52.9,41.0,0.01,7.9,9.7,Clear
2024-10-18,25.7,14.0,0.0,27.8,10.0,Windy
2024-10-19,35.6,12.7,0.18,8.6,9.1,Clear
2024-10-20,51.2,32.3,0.16,6.2,9.5,Clear
2024-10-21,39.3,18.9,0.11,23.7,9.7,Windy
2024-10-22,26.7,6.5,0.0,3.7,9.2,Clear
2024-10-23,29.8,14.7,0.0,34.7,9.9,Windy
2024-10-24,37.2,33.0,0.02,18.6,9.9,Clear
2024-10-25,44.3,27.6,0.0,18.5,9.2,Clear
2024-10-26,31.8,20.8,0.0,21.9,9.8,Windy
2024-10-27,27.3,9.3,0.02,27.1,8.9,Windy
2024-10-28,59.3,43.4,0.03,3.6,9.8,Clear
2024-10-29,34.5,22.8,0.0,30.5,9.7,Windy
2024-10-30,33.9,19.7,0.0,11.6,9.9,Clear
2024-10-31,42.6,30.0,0.0,2.9,9.7,Clear
2024-11-01,52.3,36.4,0.23,13.1,9.4,Clear
2024-11-02,44.8,23.9,0.0,16.4,9.9,Clear
2024-11-03,33.5,23.4,0.0,15.2,9.9,Clear
2024-11-04,34.6,19.8,0.0,10.1,9.7,Clear
2024-11-05,25.2,6.5,0.0,19.9,10.0,Clear
2024-11-06,23.0,8.0,0.0,2.5,9.7,Clear
2024-11-07,26.2,13.7,0.08,7.5,9.8,Clear
2024-11-08,54.8,28.8,0.0,13.1,9.6,Clear
2024-11-09,49.2,31.9,0.0,6.0,9.9,Clear
2024-11-10,16.8,3.2,0.0,6.8,10.0,Clear
2024-11-11,43.7,22.6,0.0,10.2,9.9,Clear
2024-11-12,35.8,26.1,0.0,0.7,10.0,Clear
2024-11-13,19.7,13.4,0.0,24.6,9.7,Windy
2024-11-14,47.5,39.0,0.0,13.4,9.7,Clear
2024-11-15,34.8,25.8,0.0,16.0,9.7,Clear
